Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,OrigTeamName
14,13-14,Class 3,600 Meter Run,Event 29,2:08.72,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Glesonia Dennis,18,Dinthill Technical High,,Dinthill Tec
12,13-14,Class 3,600 Meter Run,Event 29,2:09.05,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Shanta Carey,19,Dinthill Technical High,,Dinthill Tec
13,13-14,Class 3,600 Meter Run,Event 29,2:12.60,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Yanique Miller,20,Belmont Academy,,Belmont Academy
13,13-14,Class 3,600 Meter Run,Event 29,2:17.45,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Moggy-Ann Anderson,21,Bellefield High,,Bellefield H
13,13-14,Class 3,600 Meter Run,Event 29,2:18.58,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Tash Smith,22,Belmont Academy,,Belmont Academy
16,15-16,Class 2,600 Meter Run,Event 30,1:38.04,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Sashay Brown,1,Holmwood Technical High,,Holmwood Tec
16,15-16,Class 2,600 Meter Run,Event 30,1:39.80,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Nadine Rose,2,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,600 Meter Run,Event 30,1:41.57,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Nadesha Wallace,3,Holmwood Technical High,,Holmwood Tec
16,15-16,Class 2,600 Meter Run,Event 30,1:43.14,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Brittney Thomas,4,Holmwood Technical High,,Holmwood Tec
16,15-16,Class 2,600 Meter Run,Event 30,1:43.87,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Kwanda Knight,5,Holmwood Technical High,,Holmwood Tec
15,15-16,Class 2,600 Meter Run,Event 30,1:50.20,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Monique Brown,6,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,600 Meter Run,Event 30,1:52.64,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Lashanna Graham,7,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,600 Meter Run,Event 30,1:52.88,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Timoy Brown,8,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,600 Meter Run,Event 30,1:54.35,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Tevia Davis,9,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,600 Meter Run,Event 30,2:03.25,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Jhanell Weathers,10,Bellefield High,,Bellefield H
16,15-16,Class 2,600 Meter Run,Event 30,2:05.03,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rockel Royal,11,Alpha Academy,,Cma Alpha
18,17-18,Class 1,600 Meter Run,Event 31,1:33.39,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Nicolee Foster,1,Holmwood Technical High,,Holmwood Tec
18,17-18,Class 1,600 Meter Run,Event 31,1:36.81,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Janiel Moore,2,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,600 Meter Run,Event 31,1:39.61,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Moisha Barnes,3,Edwin Allen High,,Edwin Allen
18,17-18,Class 1,600 Meter Run,Event 31,1:40.73,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Osheena Kerr,4,Holmwood Technical High,,Holmwood Tec
17,17-18,Class 1,600 Meter Run,Event 31,1:41.62,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shanae Ingram,5,Edwin Allen High,,Edwin Allen
18,17-18,Class 1,600 Meter Run,Event 31,1:42.27,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Latrice Mcgann,6,Mavis Bank High,,Mavis Bank H
18,17-18,Class 1,600 Meter Run,Event 31,1:44.40,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Gabrielle Mcdonald,7,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,600 Meter Run,Event 31,1:44.62,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shana-Kay Housen,8,Dinthill Technical High,,Dinthill Tec
17,17-18,Class 1,600 Meter Run,Event 31,1:47.97,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Kimorla Mushette,9,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,600 Meter Run,Event 31,1:48.34,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Kasheika Cameron,10,Edwin Allen High,,Edwin Allen
18,17-18,Class 1,600 Meter Run,Event 31,NT,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Patrice Moody,--,Edwin Allen High,,Edwin Allen
,19-99,,600 Meter Run,Event 32,1:35.70,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Verone Chambers,1,GC Foster College,Clubs,GC Foster College
,19-99,,600 Meter Run,Event 32,1:38.06,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rhonda Whyte,2,GC Foster College,Clubs,GC Foster College
20,19-99,,600 Meter Run,Event 32,1:38.94,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Audra Segree,3,GC Foster College,Clubs,GC Foster College
,19-99,,600 Meter Run,Event 32,1:39.09,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Nickeisha Grant,4,Uwi Mona,Clubs,Uwi Mona
,19-99,,600 Meter Run,Event 32,1:40.23,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Alithia Ferron,5,UTECH Track,Clubs,Utec
,19-99,,600 Meter Run,Event 32,1:41.07,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Satina Edwards,6,Uwi Mona,Clubs,Uwi Mona
,19-99,,600 Meter Run,Event 32,1:56.01,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Georgianna Gordon,7,UTECH Track,Clubs,Utec
,19-99,,600 Meter Run,Event 32,2:00.42,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Anna Kay Vaughn,8,Church Teachers,Clubs,Church Teachers
,13 & Under,Class 3,600 Meter Run,Event 33,1:36.00,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Andre Clarke,1,St. Jago High,,St. Jago Hig
13,13 & Under,Class 3,600 Meter Run,Event 33,1:37.94,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Tyrique Wheatley,2,Wolmer's,,Wolmer's Boys' A
,13 & Under,Class 3,600 Meter Run,Event 33,1:38.80,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Jason Murray,3,Charlemont High,,Charlemont H
,13 & Under,Class 3,600 Meter Run,Event 33,1:39.50,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Carlando Chambers,4,St. Jago High,,St. Jago Hig
,13 & Under,Class 3,600 Meter Run,Event 33,1:39.50,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Tafari Hinds,4,St. Jago High,,St. Jago Hig
13,13 & Under,Class 3,600 Meter Run,Event 33,1:39.53,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Javian Belnavis,6,Dinthill Technical High,,Dinthill Tec
14,13 & Under,Class 3,600 Meter Run,Event 33,1:39.64,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Ramon Grant,7,Bellefield High,,Bellefield H
13,13 & Under,Class 3,600 Meter Run,Event 33,1:40.79,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Demique Boreland,8,Knox College,,Knox College High
13,13 & Under,Class 3,600 Meter Run,Event 33,1:41.53,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Devonte Graham,9,St. George's College,,St. Georges College
,13 & Under,Class 3,600 Meter Run,Event 33,1:42.12,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Javauli Grant,10,Charlemont High,,Charlemont H
,13 & Under,Class 3,600 Meter Run,Event 33,1:42.17,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Shemar Brown,11,St. Jago High,,St. Jago Hig
13,13 & Under,Class 3,600 Meter Run,Event 33,1:43.44,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Ravaldo Simpson,12,Edwin Allen High,,Edwin Allen
13,13 & Under,Class 3,600 Meter Run,Event 33,1:43.66,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Omar Spencer,13,Belmont Academy,,Belmont Academy
13,13 & Under,Class 3,600 Meter Run,Event 33,1:44.66,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Derron Green,14,Belmont Academy,,Belmont Academy
13,13 & Under,Class 3,600 Meter Run,Event 33,1:44.75,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Ricquan Graham,15,Wolmer's,,Wolmer's Boys' A
13,13 & Under,Class 3,600 Meter Run,Event 33,1:44.94,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Andre Henry,16,Wolmer's,,Wolmer's Boys' A
13,13 & Under,Class 3,600 Meter Run,Event 33,1:46.87,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Sean - Paul Hanson,17,Edwin Allen High,,Edwin Allen
13,13 & Under,Class 3,600 Meter Run,Event 33,1:47.13,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Courtney Dixon,18,Mavis Bank High,,Mavis Bank H
,13 & Under,Class 3,600 Meter Run,Event 33,1:49.57,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Wayne Shaw,19,Charlemont High,,Charlemont H
12,13 & Under,Class 3,600 Meter Run,Event 33,1:49.75,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Kato Livermore,20,St. George's College,,St. Georges College
13,13 & Under,Class 3,600 Meter Run,Event 33,1:50.61,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kezwade Spence,21,Belmont Academy,,Belmont Academy
13,13 & Under,Class 3,600 Meter Run,Event 33,1:51.57,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Frederick Ford,22,Dinthill Technical High,,Dinthill Tec
,13 & Under,Class 3,600 Meter Run,Event 33,1:51.92,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Cody Mcleod,23,Charlemont High,,Charlemont H
,13 & Under,Class 3,600 Meter Run,Event 33,1:52.08,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Tyreese Martin,24,Dinthill Technical High,,Dinthill Tec
,13 & Under,Class 3,600 Meter Run,Event 33,1:52.27,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Orane Grant,25,Charlemont High,,Charlemont H
13,13 & Under,Class 3,600 Meter Run,Event 33,1:52.43,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Jahiel Stamp,26,Mavis Bank High,,Mavis Bank H
13,13 & Under,Class 3,600 Meter Run,Event 33,1:53.83,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Ramon Abrahams,27,Bellefield High,,Bellefield H
13,13 & Under,Class 3,600 Meter Run,Event 33,1:54.47,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Tajay Ellis,28,Belmont Academy,,Belmont Academy
12,13 & Under,Class 3,600 Meter Run,Event 33,1:55.46,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Kymanie Bell,29,St. George's College,,St. Georges College
13,13 & Under,Class 3,600 Meter Run,Event 33,1:56.67,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Micheal Llyod,30,Bellefield High,,Bellefield H
13,13 & Under,Class 3,600 Meter Run,Event 33,1:57.72,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Kyle Campbell,31,Bellefield High,,Bellefield H
13,13 & Under,Class 3,600 Meter Run,Event 33,1:59.39,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Dontae Hudson,32,Bellefield High,,Bellefield H
15,14-15,Class 2,600 Meter Run,Event 34,1:28.88,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Leo Powell,1,Edwin Allen High,,Edwin Allen
,14-15,Class 2,600 Meter Run,Event 34,1:28.97,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Omario Freemantle,2,St. Jago High,,St. Jago Hig
16,14-15,Class 2,600 Meter Run,Event 34,1:29.60,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Akeem Miller,3,Knox College,,Knox College High
15,14-15,Class 2,600 Meter Run,Event 34,1:29.61,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Taj-Leon Wisdom,4,Bridgeport High,,Bridgeport H
14,14-15,Class 2,600 Meter Run,Event 34,1:29.66,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Ricardo Campbell,5,Knox College,,Knox College High
,14-15,Class 2,600 Meter Run,Event 34,1:31.03,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Shemar Davis,6,St. Jago High,,St. Jago Hig
14,14-15,Class 2,600 Meter Run,Event 34,1:31.20,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Marcus Hutchinson,7,Clarendon College,,Clarendon College
,14-15,Class 2,600 Meter Run,Event 34,1:31.94,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Vandeleer Palmer,8,St. Jago High,,St. Jago Hig
14,14-15,Class 2,600 Meter Run,Event 34,1:31.96,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Kimani Smith,9,Edwin Allen High,,Edwin Allen
14,14-15,Class 2,600 Meter Run,Event 34,1:32.54,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Rasheim Williams,10,Wolmer's,,Wolmer's Boys' A
14,14-15,Class 2,600 Meter Run,Event 34,1:32.55,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Kimalie Hylton,11,Bridgeport High,,Bridgeport H
15,14-15,Class 2,600 Meter Run,Event 34,1:34.17,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kimani Morris,12,Edwin Allen High,,Edwin Allen
15,14-15,Class 2,600 Meter Run,Event 34,1:35.17,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Jomarrio Hibbert,13,St. George's College,,St. Georges College
15,14-15,Class 2,600 Meter Run,Event 34,1:35.81,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Tyrese Farr,14,St. George's College,,St. Georges College
15,14-15,Class 2,600 Meter Run,Event 34,1:35.84,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Alex Gilbert,15,Bellefield High,,Bellefield H
15,14-15,Class 2,600 Meter Run,Event 34,1:36.66,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Kirk Frater,16,Wolmer's,,Wolmer's Boys' A
16,14-15,Class 2,600 Meter Run,Event 34,1:36.72,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Phillips Simpson,17,Spanish Town High,,spainsh town high
,14-15,Class 2,600 Meter Run,Event 34,1:37.09,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Jemar Treasure,18,St. Jago High,,St. Jago Hig
15,14-15,Class 2,600 Meter Run,Event 34,1:37.44,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Akhari Young,19,Wolmer's,,Wolmer's Boys' A
15,14-15,Class 2,600 Meter Run,Event 34,1:37.95,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Kishon Barnes,20,Bellefield High,,Bellefield H
14,14-15,Class 2,600 Meter Run,Event 34,1:38.16,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Trey Clarke,21,Belmont Academy,,Belmont Academy
14,14-15,Class 2,600 Meter Run,Event 34,1:38.20,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Jordan Williams,22,Edwin Allen High,,Edwin Allen
17,14-15,Class 2,600 Meter Run,Event 34,1:39.82,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Dantie Thawe,23,Port Antonio High,,Port Antonio
15,14-15,Class 2,600 Meter Run,Event 34,1:40.38,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Maurice Rose,24,Edwin Allen High,,Edwin Allen
15,14-15,Class 2,600 Meter Run,Event 34,1:40.54,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Timothy Haye,25,Edwin Allen High,,Edwin Allen
14,14-15,Class 2,600 Meter Run,Event 34,1:41.10,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Rondre Roberts,26,Dinthill Technical High,,Dinthill Tec
14,14-15,Class 2,600 Meter Run,Event 34,1:41.15,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Daviana Rodney,27,Belmont Academy,,Belmont Academy
14,14-15,Class 2,600 Meter Run,Event 34,1:41.18,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Henrique Rigg,28,Dinthill Technical High,,Dinthill Tec
15,14-15,Class 2,600 Meter Run,Event 34,1:41.20,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Fabian Lewis,29,Edwin Allen High,,Edwin Allen
14,14-15,Class 2,600 Meter Run,Event 34,1:41.90,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Donoy Hylton,30,Edwin Allen High,,Edwin Allen
14,14-15,Class 2,600 Meter Run,Event 34,1:41.98,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Javaughn Sawyers,31,St. George's College,,St. Georges College
14,14-15,Class 2,600 Meter Run,Event 34,1:42.53,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Alberto Blackwood,32,Wolmer's,,Wolmer's Boys' A
,14-15,Class 2,600 Meter Run,Event 34,1:44.68,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Ronaldo Mighty,33,St. Jago High,,St. Jago Hig
14,14-15,Class 2,600 Meter Run,Event 34,1:45.33,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Denver Crosdale,34,Mavis Bank High,,Mavis Bank H
14,14-15,Class 2,600 Meter Run,Event 34,1:45.61,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Clevon Pinnock,35,Dinthill Technical High,,Dinthill Tec
15,14-15,Class 2,600 Meter Run,Event 34,1:45.61,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Xavier Nairne,35,Wolmer's,,Wolmer's Boys' A
17,14-15,Class 2,600 Meter Run,Event 34,1:48.74,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Jurell Mcpherson,37,Port Antonio High,,Port Antonio
15,14-15,Class 2,600 Meter Run,Event 34,1:50.51,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Demario Gallop,38,Wolmer's,,Wolmer's Boys' A
15,14-15,Class 2,600 Meter Run,Event 34,1:51.32,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Shemar Howell,39,Bellefield High,,Bellefield H
14,14-15,Class 2,600 Meter Run,Event 34,1:52.83,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Ronaldo Reid,40,Knox College,,Knox College High
14,14-15,Class 2,600 Meter Run,Event 34,1:53.69,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Tahjay Adams,41,Wolmer's,,Wolmer's Boys' A
15,14-15,Class 2,600 Meter Run,Event 34,1:54.05,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Joel Bryan,42,Wolmer's,,Wolmer's Boys' A
14,14-15,Class 2,600 Meter Run,Event 34,1:54.10,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Orlando James,43,Wolmer's,,Wolmer's Boys' A
14,14-15,Class 2,600 Meter Run,Event 34,2:06.71,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Alton Barnett,44,Edwin Allen High,,Edwin Allen
16,14-15,Class 2,600 Meter Run,Event 34,2:13.29,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Darnel Simpson,45,St. George's College,,St. Georges College
15,14-15,Class 2,600 Meter Run,Event 34,NT,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Jennoah Elliot,--,Wolmer's,,Wolmer's Boys' A
,16-18,Class 1,600 Meter Run,Event 35,1:25.39,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Andy Williams,1,St. Jago High,,St. Jago Hig
,16-18,Class 1,600 Meter Run,Event 35,1:25.46,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Timor Barrett,2,St. Jago High,,St. Jago Hig
,16-18,Class 1,600 Meter Run,Event 35,1:25.49,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Anthony Cox,3,St. Jago High,,St. Jago Hig
16,16-18,Class 1,600 Meter Run,Event 35,1:28.02,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Chadon Davis,4,Wolmer's,,Wolmer's Boys' A
17,16-18,Class 1,600 Meter Run,Event 35,1:28.17,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Devitto Davey,5,Holmwood Technical High,,Holmwood Tec
17,16-18,Class 1,600 Meter Run,Event 35,1:28.19,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Shane Henry,6,Wolmer's,,Wolmer's Boys' A
16,16-18,Class 1,600 Meter Run,Event 35,1:28.35,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Tyrese Thomas,7,Holmwood Technical High,,Holmwood Tec
16,16-18,Class 1,600 Meter Run,Event 35,1:28.72,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Devonne Morgan,8,Dinthill Technical High,,Dinthill Tec
16,16-18,Class 1,600 Meter Run,Event 35,1:28.76,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Shemar Reid,9,Clarendon College,,Clarendon College
,16-18,Class 1,600 Meter Run,Event 35,1:28.88,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Javad Black,10,St. Jago High,,St. Jago Hig
,16-18,Class 1,600 Meter Run,Event 35,1:28.94,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Coy Spence,11,St. Jago High,,St. Jago Hig
17,16-18,Class 1,600 Meter Run,Event 35,1:29.11,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Romaine Stewart,12,St. George's College,,St. Georges College
16,16-18,Class 1,600 Meter Run,Event 35,1:29.20,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,David Powell,13,Holmwood Technical High,,Holmwood Tec
17,16-18,Class 1,600 Meter Run,Event 35,1:30.67,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Shemar Stona,14,Wolmer's,,Wolmer's Boys' A
17,16-18,Class 1,600 Meter Run,Event 35,1:31.13,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Trevughn Harris,15,St. George's College,,St. Georges College
17,16-18,Class 1,600 Meter Run,Event 35,1:31.25,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Matthew Mcleod,16,Edwin Allen High,,Edwin Allen
16,16-18,Class 1,600 Meter Run,Event 35,1:32.52,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Billy Watson,17,Mavis Bank High,,Mavis Bank H
16,16-18,Class 1,600 Meter Run,Event 35,1:32.60,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Devon Senior,18,Mavis Bank High,,Mavis Bank H
17,16-18,Class 1,600 Meter Run,Event 35,1:32.71,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Brandon Gazarda,19,Dinthill Technical High,,Dinthill Tec
17,16-18,Class 1,600 Meter Run,Event 35,1:33.22,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Yanique Barrett,20,Dinthill Technical High,,Dinthill Tec
17,16-18,Class 1,600 Meter Run,Event 35,1:33.67,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Alex Robinson,21,Wolmer's,,Wolmer's Boys' A
16,16-18,Class 1,600 Meter Run,Event 35,1:33.71,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Delon Farr,22,Wolmer's,,Wolmer's Boys' A
17,16-18,Class 1,600 Meter Run,Event 35,1:33.76,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Avon Vaughn,23,Edwin Allen High,,Edwin Allen
,16-18,Class 1,600 Meter Run,Event 35,1:33.76,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Juel Stewart,23,St. Jago High,,St. Jago Hig
18,16-18,Class 1,600 Meter Run,Event 35,1:34.57,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Shamar Patten,25,Wolmer's,,Wolmer's Boys' A
17,16-18,Class 1,600 Meter Run,Event 35,1:34.73,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Shawn Richards,26,Mavis Bank High,,Mavis Bank H
16,16-18,Class 1,600 Meter Run,Event 35,1:35.07,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Kimani Lindo,27,Wolmer's,,Wolmer's Boys' A
17,16-18,Class 1,600 Meter Run,Event 35,1:35.14,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Stefan Ennis,28,Dinthill Technical High,,Dinthill Tec
16,16-18,Class 1,600 Meter Run,Event 35,1:38.06,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kajay Green,29,Clarendon College,,Clarendon College
18,16-18,Class 1,600 Meter Run,Event 35,1:38.91,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Ricky Williams,30,St. George's College,,St. Georges College
,16-18,Class 1,600 Meter Run,Event 35,1:38.95,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Orlando Facey,31,Charlemont High,,Charlemont H
15,16-18,Class 1,600 Meter Run,Event 35,1:39.15,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kyan Amos,32,St. George's College,,St. Georges College
17,16-18,Class 1,600 Meter Run,Event 35,1:40.57,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Jahnoi Stewart,33,St. George's College,,St. Georges College
17,16-18,Class 1,600 Meter Run,Event 35,1:41.73,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Raheim Burrell,34,Wolmer's,,Wolmer's Boys' A
17,16-18,Class 1,600 Meter Run,Event 35,1:43.00,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Michael Barrett,35,Dinthill Technical High,,Dinthill Tec
16,16-18,Class 1,600 Meter Run,Event 35,1:44.00,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Kymoni Mathews,36,St. George's College,,St. Georges College
,16-18,Class 1,600 Meter Run,Event 35,1:46.79,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Raymond Gowie,37,Charlemont High,,Charlemont H
16,16-18,Class 1,600 Meter Run,Event 35,1:52.24,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Kevone Rhoomes,38,Bellefield High,,Bellefield H
16,16-18,Class 1,600 Meter Run,Event 35,1:59.27,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Keenen Williamson,39,Wolmer's,,Wolmer's Boys' A
17,16-18,Class 1,600 Meter Run,Event 35,2:08.77,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Shevon Hall,40,Belmont Academy,,Belmont Academy
,19-99,,600 Meter Run,Event 36,1:23.24,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Randux Godfrey,1,MVP Track Club,Clubs,Mvp Track &
